date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:07:09	30830/30830	---M--	200	added ('OK')	image/jpeg	etag:%22631968c5-786e%22	https://etech.co.ke/wp-content/uploads/2022/09/HP-M5035.jpg	C:/My%20Web%20Sites/etech-clone/etech.co.ke/wp-content/uploads/2022/09/HP-M5035.jpg	(from https://etech.co.ke/product/hp-m5035/)
07:07:10	197679/197679	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:07:10%20GMT	https://etech.co.ke/product/ricoh-type-3110d-3210d-toner/	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product/ricoh-type-3110d-3210d-toner/index.html	(from https://etech.co.ke/?add-to-cart=14964)
07:07:12	19717/19717	---M--	200	added ('OK')	image/jpeg	etag:%22631968c5-4d05%22	https://etech.co.ke/wp-content/uploads/2022/09/HP-M5035-close-up.jpg	C:/My%20Web%20Sites/etech-clone/etech.co.ke/wp-content/uploads/2022/09/HP-M5035-close-up.jpg	(from https://etech.co.ke/product/hp-m5035/)
07:07:15	446090/446090	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:07:15%20GMT	https://etech.co.ke/?add-to-cart=14034	C:/My%20Web%20Sites/etech-clone/etech.co.ke/index1110.html	(from https://etech.co.ke/?add-to-cart=14964)
07:07:17	212331/212331	---M--	200	added ('OK')	image/png	etag:%22631968c5-33d6b%22	https://etech.co.ke/wp-content/uploads/2022/09/HP-M5035-side.png	C:/My%20Web%20Sites/etech-clone/etech.co.ke/wp-content/uploads/2022/09/HP-M5035-side.png	(from https://etech.co.ke/product/hp-m5035/)
07:07:18	447846/447846	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:07:18%20GMT	https://etech.co.ke/?add-to-cart=13842	C:/My%20Web%20Sites/etech-clone/etech.co.ke/index0e1f.html	(from https://etech.co.ke/?add-to-cart=14964)
07:07:19	195694/195694	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:07:19%20GMT	https://etech.co.ke/product/kyocera-km-4050-hot-roller/	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product/kyocera-km-4050-hot-roller/index.html	(from https://etech.co.ke/?add-to-cart=14964)
07:07:19	31987/31987	---M--	200	added ('OK')	image/jpeg	etag:%22631968c5-7cf3%22	https://etech.co.ke/wp-content/uploads/2022/09/HP-M5035-top-1.jpg	C:/My%20Web%20Sites/etech-clone/etech.co.ke/wp-content/uploads/2022/09/HP-M5035-top-1.jpg	(from https://etech.co.ke/product/hp-m5035/)
07:07:26	447669/447669	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:07:22%20GMT	https://etech.co.ke/?add-to-cart=14891	C:/My%20Web%20Sites/etech-clone/etech.co.ke/index4abd.html	(from https://etech.co.ke/?add-to-cart=14964)
07:07:31	447380/447380	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:07:27%20GMT	https://etech.co.ke/?add-to-cart=15066	C:/My%20Web%20Sites/etech-clone/etech.co.ke/index40ff.html	(from https://etech.co.ke/?add-to-cart=14964)
07:07:35	445164/445164	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:07:31%20GMT	https://etech.co.ke/?add-to-cart=14885	C:/My%20Web%20Sites/etech-clone/etech.co.ke/index1b4b.html	(from https://etech.co.ke/?add-to-cart=14964)
07:07:36	445951/445951	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:07:31%20GMT	https://etech.co.ke/?add-to-cart=15152	C:/My%20Web%20Sites/etech-clone/etech.co.ke/indexdcb7.html	(from https://etech.co.ke/?add-to-cart=14964)
07:07:37	194778/194778	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:07:35%20GMT	https://etech.co.ke/product/mk413-drum-unit/	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product/mk413-drum-unit/index.html	(from https://etech.co.ke/?add-to-cart=14964)
07:07:39	30079/30079	---M--	200	added ('OK')	image/jpeg	etag:%22631968c5-757f%22	https://etech.co.ke/wp-content/uploads/2022/09/KYOCERA-FS-6970dn-800x800-1-e1661856632966.jpg	C:/My%20Web%20Sites/etech-clone/etech.co.ke/wp-content/uploads/2022/09/KYOCERA-FS-6970dn-800x800-1-e1661856632966.jpg	(from https://etech.co.ke/product/kyocera-ecosys-fs-6970dn/)
07:07:40	1336/1336	---M-Z	200	added ('OK')	application/rss+xml	etag:%229f4ae7aeec7dbcd7c8b14a3884606686-gzip%22	https://etech.co.ke/product/kyocera-upper-roller-1022/feed/	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product/kyocera-upper-roller-1022/feed/index.html	(from https://etech.co.ke/product/kyocera-upper-roller-1022/)
07:07:43	35324/35324	---M--	200	added ('OK')	image/jpeg	etag:%22631968c5-89fc%22	https://etech.co.ke/wp-content/uploads/2022/09/Kyocera-Ecosys-FS-6970DN-open.jpg	C:/My%20Web%20Sites/etech-clone/etech.co.ke/wp-content/uploads/2022/09/Kyocera-Ecosys-FS-6970DN-open.jpg	(from https://etech.co.ke/product/kyocera-ecosys-fs-6970dn/)
07:07:44	447061/447061	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:07:41%20GMT	https://etech.co.ke/?add-to-cart=15071	C:/My%20Web%20Sites/etech-clone/etech.co.ke/indexad57.html	(from https://etech.co.ke/?add-to-cart=14964)
07:07:44	271722/271722	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:07:43%20GMT	https://etech.co.ke/product-tag/rollers-kenya/	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-tag/rollers-kenya/index.html	(from https://etech.co.ke/product/kyocera-upper-roller-1022/)
07:07:44	24447/24447	---M--	200	added ('OK')	image/jpeg	etag:%22631968c5-5f7f%22	https://etech.co.ke/wp-content/uploads/2022/09/Kyocera-Ecosys-FS-6970DN.jpg	C:/My%20Web%20Sites/etech-clone/etech.co.ke/wp-content/uploads/2022/09/Kyocera-Ecosys-FS-6970DN.jpg	(from https://etech.co.ke/product/kyocera-ecosys-fs-6970dn/)
07:07:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Mar%202023%2004:07:41%20GMT	https://etech.co.ke/?p=14950	C:/My%20Web%20Sites/etech-clone/etech.co.ke/index82a5.html	(from https://etech.co.ke/product/kyocera-upper-roller-1022/)
07:07:47	32116/32116	---M--	200	added ('OK')	image/jpeg	etag:%22631968c5-7d74%22	https://etech.co.ke/wp-content/uploads/2022/09/Kyocera-Ecosys-FS-6970DN-top.jpg	C:/My%20Web%20Sites/etech-clone/etech.co.ke/wp-content/uploads/2022/09/Kyocera-Ecosys-FS-6970DN-top.jpg	(from https://etech.co.ke/product/kyocera-ecosys-fs-6970dn/)
07:07:53	194838/194838	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:07:50%20GMT	https://etech.co.ke/product-tag/upper-rollers/	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-tag/upper-rollers/index.html	(from https://etech.co.ke/product/kyocera-upper-roller-1022/)
07:07:54	195092/195092	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:07:51%20GMT	https://etech.co.ke/product-tag/upper-rollers-kenya/	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-tag/upper-rollers-kenya/index.html	(from https://etech.co.ke/product/kyocera-upper-roller-1022/)
07:07:54	197990/197990	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:07:51%20GMT	https://etech.co.ke/product/kyocera-upper-roller-1022/?add-to-cart=14199	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product/kyocera-upper-roller-1022/indexe2ce.html	(from https://etech.co.ke/product/kyocera-upper-roller-1022/)
07:07:55	198182/198182	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:07:53%20GMT	https://etech.co.ke/product/kyocera-upper-roller-1022/?add-to-cart=14198	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product/kyocera-upper-roller-1022/indexd6ce.html	(from https://etech.co.ke/product/kyocera-upper-roller-1022/)
07:07:56	25350/25350	---M--	200	added ('OK')	image/jpeg	etag:%22631968c6-6306%22	https://etech.co.ke/wp-content/uploads/2022/09/fs-3920dn.jpg	C:/My%20Web%20Sites/etech-clone/etech.co.ke/wp-content/uploads/2022/09/fs-3920dn.jpg	(from https://etech.co.ke/product/kyocera-ecosys-fs-3920dn/)
07:08:03	198313/198313	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:08:00%20GMT	https://etech.co.ke/product/kyocera-upper-roller-1022/?add-to-cart=14185	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product/kyocera-upper-roller-1022/index0779.html	(from https://etech.co.ke/product/kyocera-upper-roller-1022/)
07:08:07	198487/198487	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:08:04%20GMT	https://etech.co.ke/product/kyocera-upper-roller-1022/?add-to-cart=14194	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product/kyocera-upper-roller-1022/index42cf.html	(from https://etech.co.ke/product/kyocera-upper-roller-1022/)
07:08:07	198297/198297	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:08:04%20GMT	https://etech.co.ke/product/kyocera-upper-roller-1022/?add-to-cart=14180	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product/kyocera-upper-roller-1022/index405d.html	(from https://etech.co.ke/product/kyocera-upper-roller-1022/)
07:08:07	194991/194991	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:08:04%20GMT	https://etech.co.ke/product/sharp-ar-160-lower-roller/	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product/sharp-ar-160-lower-roller/index.html	(from https://etech.co.ke/product/kyocera-upper-roller-1022/)
07:08:08	198310/198310	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:08:06%20GMT	https://etech.co.ke/product/kyocera-upper-roller-1022/?add-to-cart=14197	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product/kyocera-upper-roller-1022/index1a84.html	(from https://etech.co.ke/product/kyocera-upper-roller-1022/)
07:08:08	29073/29073	---M--	200	added ('OK')	image/jpeg	etag:%22631968c5-7191%22	https://etech.co.ke/wp-content/uploads/2022/09/Kyocera-Ecosys-FS-3900DN.jpg	C:/My%20Web%20Sites/etech-clone/etech.co.ke/wp-content/uploads/2022/09/Kyocera-Ecosys-FS-3900DN.jpg	(from https://etech.co.ke/product/kyocera-ecosys-fs-3900dn/)
07:08:16	198075/198075	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:08:16%20GMT	https://etech.co.ke/product/kyocera-upper-roller-1022/?add-to-cart=14195	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product/kyocera-upper-roller-1022/index57c0.html	(from https://etech.co.ke/product/kyocera-upper-roller-1022/)
07:08:17	196332/196332	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:08:17%20GMT	https://etech.co.ke/product/bizhub-c25-35-upper-roller/	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product/bizhub-c25-35-upper-roller/index.html	(from https://etech.co.ke/product/kyocera-upper-roller-1022/)
07:08:17	27401/27401	---M--	200	added ('OK')	image/jpeg	etag:%22631968c5-6b09%22	https://etech.co.ke/wp-content/uploads/2022/09/Kyocera-Ecosys-FS-3900DN-top.jpg	C:/My%20Web%20Sites/etech-clone/etech.co.ke/wp-content/uploads/2022/09/Kyocera-Ecosys-FS-3900DN-top.jpg	(from https://etech.co.ke/product/kyocera-ecosys-fs-3900dn/)
07:08:18	198147/198147	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:08:18%20GMT	https://etech.co.ke/product/kyocera-upper-roller-1022/?add-to-cart=14192	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product/kyocera-upper-roller-1022/index4996.html	(from https://etech.co.ke/product/kyocera-upper-roller-1022/)
07:08:18	25585/25585	---M--	200	added ('OK')	image/jpeg	etag:%22631968c5-63f1%22	https://etech.co.ke/wp-content/uploads/2022/09/Kyocera-Ecosys-FS-3900DN-front.jpg	C:/My%20Web%20Sites/etech-clone/etech.co.ke/wp-content/uploads/2022/09/Kyocera-Ecosys-FS-3900DN-front.jpg	(from https://etech.co.ke/product/kyocera-ecosys-fs-3900dn/)
07:08:25	196746/196746	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:08:25%20GMT	https://etech.co.ke/product/ricoh-aficio-mp2500-upper-roller/	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product/ricoh-aficio-mp2500-upper-roller/index.html	(from https://etech.co.ke/?add-to-cart=14950)
07:08:25	449104/449104	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:08:25%20GMT	https://etech.co.ke/?add-to-cart=13834	C:/My%20Web%20Sites/etech-clone/etech.co.ke/index1343.html	(from https://etech.co.ke/?add-to-cart=14950)
07:08:26	445703/445703	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:08:25%20GMT	https://etech.co.ke/?add-to-cart=14971	C:/My%20Web%20Sites/etech-clone/etech.co.ke/indexf37c.html	(from https://etech.co.ke/?add-to-cart=14950)
07:08:26	41290/41290	---M--	200	added ('OK')	image/jpeg	etag:%22631968c5-a14a%22	https://etech.co.ke/wp-content/uploads/2022/09/Kyocera-Ecosys-FS-3900DN-open.jpg	C:/My%20Web%20Sites/etech-clone/etech.co.ke/wp-content/uploads/2022/09/Kyocera-Ecosys-FS-3900DN-open.jpg	(from https://etech.co.ke/product/kyocera-ecosys-fs-3900dn/)
07:08:35	196652/196652	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:08:33%20GMT	https://etech.co.ke/product/ricoh-aficio-mp4000-upper-roller/	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product/ricoh-aficio-mp4000-upper-roller/index.html	(from https://etech.co.ke/?add-to-cart=14950)
07:08:37	447632/447632	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:08:34%20GMT	https://etech.co.ke/?add-to-cart=14187	C:/My%20Web%20Sites/etech-clone/etech.co.ke/index9764.html	(from https://etech.co.ke/?add-to-cart=14950)
07:08:39	445406/445406	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:08:35%20GMT	https://etech.co.ke/?add-to-cart=14120	C:/My%20Web%20Sites/etech-clone/etech.co.ke/index1001.html	(from https://etech.co.ke/?add-to-cart=14950)
07:08:44	133385/133385	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2004:08:41%20GMT	https://etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/page/2/	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/page/2/index.html	(from https://etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/)
07:08:46	185827/185827	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:08:43%20GMT	https://etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/?filter_brand=konica-minolta	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/index61c7.html	(from https://etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/)
07:08:49	217298/217298	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:08:47%20GMT	https://etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/?filter_brand=kyocera	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/index8eeb.html	(from https://etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/)
07:08:52	205482/205482	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:08:49%20GMT	https://etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/?filter_brand=ricoh	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/index453a.html	(from https://etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/)
07:08:54	181666/181666	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:08:52%20GMT	https://etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/?filter_brand=sharp	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/indexc3bb.html	(from https://etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/)
07:08:58	189527/189527	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:08:56%20GMT	https://etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/?filter_brand=xerox	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/indexe9cf.html	(from https://etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/)
07:09:00	221024/221024	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:08:58%20GMT	https://etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/?per_page=9	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/indexca5c.html	(from https://etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/)
07:09:06	233111/233111	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:09:04%20GMT	https://etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/?per_page=12	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/index1c07.html	(from https://etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/)
07:09:09	256705/256705	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:09:06%20GMT	https://etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/?per_page=18	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/index27e6.html	(from https://etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/)
07:09:12	275824/275824	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:09:10%20GMT	https://etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/?per_page=24	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/indexbd2b.html	(from https://etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/)
07:09:17	257060/257060	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:09:15%20GMT	https://etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/?shop_view=grid&per_row=3	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/indexcc7b.html	(from https://etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/)
07:09:21	276121/276121	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:09:19%20GMT	https://etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/?shop_view=grid&per_row=4	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/index475d.html	(from https://etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/)
07:09:29	276175/276175	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:09:27%20GMT	https://etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/?shop_view=grid&per_row=5	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/index5902.html	(from https://etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/)
07:09:32	276088/276088	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:09:29%20GMT	https://etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/?orderby=popularity	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/index5156.html	(from https://etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/)
07:09:35	276051/276051	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:09:33%20GMT	https://etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/?orderby=rating	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/indexa0bc.html	(from https://etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/)
07:09:39	275995/275995	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:09:37%20GMT	https://etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/?orderby=date	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/index729c.html	(from https://etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/)
07:09:41	276024/276024	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:09:38%20GMT	https://etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/?orderby=price	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/index28f0.html	(from https://etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/)
07:09:49	276146/276146	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:09:47%20GMT	https://etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/?orderby=price-desc	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/index6a50.html	(from https://etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/)
07:09:50	177889/177889	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:09:48%20GMT	https://etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/?min_price=0&max_price=750	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/index055a.html	(from https://etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/)
07:09:59	222512/222512	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:09:57%20GMT	https://etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/?min_price=750&max_price=1500	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/index0e8b.html	(from https://etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/)
07:10:00	257834/257834	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:09:57%20GMT	https://etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/?min_price=1500&max_price=2250	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/index3e97.html	(from https://etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/)
07:10:08	206562/206562	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:10:06%20GMT	https://etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/?min_price=2250&max_price=3000	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/index885a.html	(from https://etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/)
07:10:09	277360/277360	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:10:06%20GMT	https://etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/?add-to-cart=14950	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/index2935.html	(from https://etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/)
07:10:17	277365/277365	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:10:15%20GMT	https://etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/?add-to-cart=14192	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/index4996.html	(from https://etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/)
07:10:19	277368/277368	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:10:16%20GMT	https://etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/?add-to-cart=14191	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/index3380.html	(from https://etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/)
07:10:21	277357/277357	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:10:15%20GMT	https://etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/?add-to-cart=14193	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/indexf8b0.html	(from https://etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/)
07:10:24	277370/277370	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:10:21%20GMT	https://etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/?add-to-cart=14190	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/index3c3e.html	(from https://etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/)
07:10:27	277361/277361	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:10:24%20GMT	https://etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/?add-to-cart=14189	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/indexe1bc.html	(from https://etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/)
07:10:31	277337/277337	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:10:27%20GMT	https://etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/?add-to-cart=14188	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/indexea12.html	(from https://etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/)
07:10:32	277385/277385	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:10:29%20GMT	https://etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/?add-to-cart=14187	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/index9764.html	(from https://etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/)
07:10:33	14278/14278	---M-Z	200	added ('OK')	application/rss+xml	etag:%22c0a7cdb4af689b37d2f4da31153c0b24-gzip%22	https://etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/feed/	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/feed/index.html	(from https://etech.co.ke/product-category/spare-parts/rollers/upper-fuser-rollers/)
